

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:50:11 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,PREC.I-3 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-10 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-16 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,STO.I-2:-80 (degC) ,STO.I-3:-80 (degC) ,STO.I-4:-80 (degC) ,STO.I-5:-80 (degC) ,RHUMN.D-1 (pct) ,RHUMV.D-1 (pct) ,RHUMX.D-1 (pct) ,
2019,1997-08-26,,    9.66,     8.0,-99.9,    14.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.2,    12.5,    22.2,    17.3,    21.3,    20.9,    21.6,    22.3,    19.6,    17.9,    15.5,    20.3,    17.6,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-27,,    9.86,     8.0,-99.9,    17.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,    12.2,    22.5,    17.4,-99.9,    23.3,    23.6,    23.6,    20.3,    17.9,    15.5,    20.3,    17.6,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-28,,   10.13,     8.3,-99.9,    16.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.7,    19.0,    22.5,    17.5,    21.3,    20.7,    21.9,    23.2,    20.5,    18.3,    15.5,    20.6,    17.6,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-29,,   10.13,     8.3,-99.9,    14.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.0,    17.8,    22.5,    17.4,-99.9,    20.5,    21.4,    22.4,    19.7,    18.0,    15.6,    20.5,    17.6,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-30,,   10.13,     8.3,-99.9,    10.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.1,    16.8,    22.2,    17.3,-99.9,    18.1,    19.5,    21.2,    18.8,    17.6,    15.6,    20.2,    17.7,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-31,,   10.13,     8.3,-99.9,    12.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.6,    16.1,    22.1,    17.1,    21.3,    19.4,    20.3,    21.4,    18.6,    17.2,    15.5,    19.8,    17.6,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-01,,   10.17,     8.3,-99.9,     9.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.0,    15.6,    22.2,    17.1,    21.6,    19.5,    20.5,    21.5,    18.8,    17.2,    15.4,    19.7,    17.6,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-02,,   10.17,     8.3,-99.9,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,    14.9,    22.3,    17.0,    21.2,    18.9,    19.8,    20.7,    18.2,    17.0,    15.3,    19.5,    17.5,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-03,,   10.17,     8.3,-99.9,    21.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.9,    14.5,    22.2,    17.1,    20.8,    22.6,    22.5,    22.2,    19.1,    17.0,    15.3,    19.4,    17.4,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-04,,   10.17,     8.3,-99.9,    18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,    13.9,    22.5,    17.1,    21.4,    22.6,    23.0,    23.2,    20.3,    17.7,    15.3,    20.0,    17.4,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-05,,   10.17,     8.3,-99.9,    11.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.0,    13.1,    22.5,    17.1,    21.1,    19.8,    20.9,    22.2,    19.9,    18.0,    15.4,    20.2,    17.4,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-06,,   10.17,     8.3,-99.9,    15.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,    12.6,    22.3,    17.1,    21.7,    21.2,    21.6,    22.0,    19.5,    17.7,    15.5,    19.9,    17.5,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-07,,   10.17,     8.3,-99.9,    13.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.4,    12.1,    22.4,    17.2,    21.7,    19.5,    20.5,    21.6,    19.4,    17.8,    15.5,    20.0,    17.5,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-08,,   10.17,     8.3,-99.9,    14.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.8,    11.6,    22.3,    17.0,    21.3,    20.1,    20.7,    21.4,    18.9,    17.5,    15.6,    19.7,    17.4,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-09,,   10.17,     8.4,-99.9,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.5,    11.4,    22.1,    17.1,    21.3,    19.4,    20.3,    21.4,    19.1,    17.5,    15.5,    19.7,    17.4,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-10,,   10.17,     8.4,-99.9,    16.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,    11.2,    22.1,    16.8,    21.3,    19.8,    20.5,    21.3,    18.8,    17.3,    15.5,    19.5,    17.4,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-11,,   10.17,     8.4,-99.9,    17.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,    11.0,    22.0,    16.8,    20.9,    21.4,    21.6,    21.7,    18.9,    17.2,    15.5,    19.5,    17.3,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-12,,   10.17,     8.4,-99.9,    14.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,    10.7,    22.0,    16.9,    21.2,    21.8,    21.8,    21.9,    19.2,    17.4,    15.5,    19.7,    17.3,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-13,,   10.41,     8.4,-99.9,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.6,    10.4,    21.7,    16.7,    21.2,    16.0,    17.8,    19.9,    18.1,    17.4,    15.5,    19.6,    17.3,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-14,,   10.41,     8.4,-99.9,    11.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,    10.3,    21.7,    16.6,    21.2,    17.2,    18.1,    19.3,    17.2,    16.6,    15.5,    18.9,    17.3,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-15,,   10.49,     8.5,-99.9,    12.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,    10.4,    21.7,    16.5,    21.5,    17.3,    18.2,    18.9,    16.6,    16.2,    15.3,    18.5,    17.2,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-16,,   10.53,     8.5,-99.9,     9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,    10.1,    21.2,    16.5,    21.1,    13.2,    14.9,    16.9,    15.5,    15.7,    15.1,    18.1,    17.0,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-17,,   10.53,     8.5,-99.9,     7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,     9.7,    21.1,    16.2,    21.1,    11.8,    13.3,    15.2,    14.1,    14.9,    14.9,    17.3,    16.9,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-18,,   10.53,     8.5,-99.9,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,    10.0,    21.1,    16.1,    21.0,    14.2,    14.9,    15.7,    13.8,    14.2,    14.7,    16.6,    16.7,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-19,,   10.53,     8.5,-99.9,    -0.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,     9.7,    20.9,    16.2,    21.2,    11.0,    12.7,    14.8,    13.4,    13.9,    14.4,    16.3,    16.4,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-20,,-99.9,     8.5,-99.9,     3.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,     9.8,    20.8,    16.2,    20.8,    12.0,    13.4,    14.9,    13.1,    13.4,    14.2,    15.8,    16.1,    13.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-21,,-99.9,     8.5,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.5,     9.9,    21.0,    15.9,    21.3,    13.0,    14.2,    15.6,    13.4,    13.2,    13.9,    15.7,    15.9,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-22,,-99.9,     8.5,-99.9,     6.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,     9.9,    21.2,    16.0,    20.9,    14.2,    15.1,    16.1,    13.7,    13.2,    13.7,    15.7,    15.7,    13.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-23,,-99.9,     8.5,-99.9,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.7,    10.0,    21.1,    16.1,    20.8,    14.6,    15.6,    16.6,    14.1,    13.4,    13.5,    15.9,    15.6,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-24,,-99.9,     8.5,-99.9,    17.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.8,    10.1,    21.2,    16.2,    21.1,    16.3,    16.7,    17.3,    14.4,    13.6,    13.5,    16.1,    15.5,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-25,,-99.9,     8.5,-99.9,    11.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.4,    10.0,    21.2,    16.0,    20.7,    16.0,    16.9,    17.8,    15.0,    13.9,    13.5,    16.4,    15.4,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-26,,-99.9,     8.5,-99.9,    13.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.3,    10.1,    21.4,    16.2,    20.7,    16.8,    17.4,    18.0,    15.2,    14.1,    13.5,    16.5,    15.4,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-27,,-99.9,     8.5,-99.9,    12.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.0,    10.2,    21.3,    16.2,    21.3,    17.5,    18.2,    18.7,    15.8,    14.5,    13.5,    16.9,    15.4,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-28,,-99.9,     8.5,-99.9,     8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.5,     9.7,    21.1,    16.0,    20.6,    14.1,    15.0,    16.4,    14.8,    14.5,    13.7,    16.8,    15.5,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-29,,-99.9,     8.5,-99.9,    11.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.6,     9.8,    21.1,    16.1,    20.6,    15.4,    16.0,    16.7,    14.5,    14.2,    13.7,    16.3,    15.5,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-30,,-99.9,     8.5,-99.9,     9.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,     9.6,    21.0,    16.1,    20.9,    15.2,    16.0,    17.0,    14.7,    14.1,    13.6,    16.3,    15.4,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-09-30,23:59,-99.9,     8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,




